user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户26431,2020/2/19 17:54,2020/4/27 9:55,1,0,0.43,渤海大学
用户26432,2020/2/19 17:54,2020/4/10 20:03,1,0,666.38,渤海大学
用户26433,2020/2/19 17:54,2020/4/6 11:16,1,0,513.93,渤海大学
用户26434,2020/2/19 17:54,2020/2/24 10:09,1,0,70.92,渤海大学
用户26435,2020/2/19 17:54,--,1,0,0,渤海大学
用户26436,2020/2/19 17:54,2020/2/24 9:50,1,0,0.82,渤海大学
用户26423,2020/2/19 17:54,--,1,0,0,渤海大学
用户26424,2020/2/19 17:54,2020/2/28 18:59,1,0,0,渤海大学
用户26425,2020/2/19 17:54,--,1,0,0,渤海大学
用户26426,2020/2/19 17:54,--,1,0,0,渤海大学
用户26427,2020/2/19 17:54,2020/3/15 13:34,1,0,494.2,渤海大学
用户26428,2020/2/19 17:54,2020/4/9 9:57,1,0,570.12,渤海大学
用户26429,2020/2/19 17:54,2020/2/24 10:05,1,0,20.72,渤海大学
用户26430,2020/2/19 17:54,--,1,0,0,渤海大学
用户26416,2020/2/19 17:54,2020/4/11 16:29,1,0,550.82,渤海大学
用户26417,2020/2/19 17:54,2020/3/31 10:00,1,0,425.5,渤海大学
用户26418,2020/2/19 17:54,--,1,0,0,渤海大学
用户26419,2020/2/19 17:54,2020/3/30 11:37,1,0,737.6,渤海大学
用户26420,2020/2/19 17:54,2020/3/30 12:37,1,0,560.32,渤海大学
用户26421,2020/2/19 17:54,--,1,0,0,渤海大学
用户26422,2020/2/19 17:54,2020/3/30 10:58,1,0,353.73,渤海大学
用户26409,2020/2/19 17:54,--,1,0,0,渤海大学
用户26410,2020/2/19 17:54,--,1,0,0,渤海大学
用户26411,2020/2/19 17:54,--,1,0,0,渤海大学
用户26412,2020/2/19 17:54,2020/2/24 9:51,1,0,12.9,渤海大学
用户26413,2020/2/19 17:54,2020/3/5 11:59,1,0,416.25,渤海大学
用户26414,2020/2/19 17:54,2020/3/15 14:09,1,0,449.55,渤海大学
用户26415,2020/2/19 17:54,2020/3/30 11:40,1,0,228.7,渤海大学
用户26407,2020/2/19 17:54,2020/5/15 10:01,1,0,"1,397.22",渤海大学
用户26408,2020/2/19 17:54,--,1,0,0,渤海大学
用户26405,2020/2/19 17:50,2020/6/17 7:26,1,0,"3,301.33",保定学院
用户26406,2020/2/19 17:50,2020/4/27 9:10,1,0,"1,937.98",保定学院
用户26404,2020/2/19 17:49,2020/2/19 17:50,0,0,4.45,
用户26401,2020/2/19 17:49,2020/4/19 10:21,1,0,828.32,保定学院
用户26402,2020/2/19 17:49,2020/6/13 17:59,2,0,"4,183.53",保定学院
用户26403,2020/2/19 17:49,2020/3/5 14:45,1,0,197.9,保定学院
用户26393,2020/2/19 17:49,2020/5/8 10:42,3,1,"1,432.32",保定学院
用户26394,2020/2/19 17:49,2020/4/12 18:58,1,0,"1,604.88",保定学院
用户26395,2020/2/19 17:49,2020/3/27 9:11,1,0,"3,564.88",保定学院
用户26396,2020/2/19 17:49,2020/6/13 23:07,3,0,"8,778.80",保定学院
用户26397,2020/2/19 17:49,2020/6/8 17:20,2,0,"5,021.43",保定学院
用户26398,2020/2/19 17:49,2020/6/13 8:53,3,0,"7,196.07",保定学院
用户26399,2020/2/19 17:49,2020/4/12 21:07,1,0,"1,128.82",保定学院
用户26400,2020/2/19 17:49,2020/4/12 17:29,1,0,854.92,保定学院
用户26390,2020/2/19 17:49,2020/4/1 17:01,1,0,563.67,保定学院
用户26391,2020/2/19 17:49,2020/4/13 17:42,1,0,"1,348.40",保定学院
用户26392,2020/2/19 17:49,--,1,0,0,保定学院
用户26385,2020/2/19 17:49,2020/2/29 22:16,1,0,195.4,保定学院
用户26386,2020/2/19 17:49,2020/4/20 22:53,1,0,"1,311.85",保定学院
用户26387,2020/2/19 17:49,2020/6/13 16:14,2,0,"4,555.52",保定学院
用户26388,2020/2/19 17:49,2020/6/4 9:55,3,0,"3,636.85",保定学院
用户26389,2020/2/19 17:49,2020/4/12 15:14,1,0,"1,049.05",保定学院
用户26380,2020/2/19 17:49,2020/4/8 10:14,1,0,"1,303.45",保定学院
用户26381,2020/2/19 17:49,2020/4/7 19:29,1,0,"1,801.38",保定学院
用户26382,2020/2/19 17:49,2020/4/7 18:55,1,0,"1,000.53",保定学院
用户26383,2020/2/19 17:49,2020/3/1 20:48,1,0,401.33,保定学院
用户26384,2020/2/19 17:49,2020/4/27 10:18,2,0,"3,103.97",保定学院
用户26377,2020/2/19 17:49,2020/4/27 9:10,2,0,"1,221.32",保定学院
用户26378,2020/2/19 17:49,2020/6/16 18:46,5,0,"10,140.25",保定学院
用户26379,2020/2/19 17:49,2020/6/7 15:29,2,0,"3,437.08",保定学院
用户26369,2020/2/19 17:49,2020/4/12 10:22,1,0,"4,590.57",保定学院
用户26370,2020/2/19 17:49,2020/6/7 19:25,2,0,"3,262.83",保定学院
用户26371,2020/2/19 17:49,2020/4/5 14:06,1,0,873.37,保定学院
用户26372,2020/2/19 17:49,2020/4/12 20:48,1,0,"1,975.47",保定学院
用户26373,2020/2/19 17:49,2020/4/15 8:47,1,0,"3,104.37",保定学院
用户26374,2020/2/19 17:49,2020/4/7 15:33,1,0,628.43,保定学院
用户26375,2020/2/19 17:49,2020/6/11 8:15,2,0,"3,679.50",保定学院
用户26376,2020/2/19 17:49,2020/6/10 18:08,2,0,"4,759.25",保定学院
用户26368,2020/2/19 17:49,2020/5/8 10:49,1,0,708.7,保定学院
用户26366,2020/2/19 17:49,2020/4/10 15:27,1,0,"1,936.63",保定学院
用户26367,2020/2/19 17:49,2020/4/5 17:01,1,0,"2,014.75",保定学院
用户26361,2020/2/19 17:49,2020/4/13 14:27,1,0,8.38,保定学院
用户26362,2020/2/19 17:49,2020/4/12 21:20,1,0,"1,786.88",保定学院
用户26363,2020/2/19 17:49,2020/4/21 12:43,1,0,"1,148.40",保定学院
用户26364,2020/2/19 17:49,2020/4/27 11:38,1,0,598.4,保定学院
用户26365,2020/2/19 17:49,2020/4/12 21:40,1,0,983.68,保定学院
用户26355,2020/2/19 17:48,2020/6/5 12:30,2,0,"2,164.57",保定学院
用户26356,2020/2/19 17:48,2020/5/2 9:29,2,0,"1,363.13",保定学院
用户26357,2020/2/19 17:48,2020/2/26 12:24,1,0,3.05,保定学院
用户26358,2020/2/19 17:48,2020/4/12 21:09,3,1,"1,789.37",保定学院
用户26359,2020/2/19 17:48,2020/4/12 14:41,1,0,570.83,保定学院
用户26360,2020/2/19 17:48,2020/4/12 19:30,1,0,"3,434.25",保定学院
用户26353,2020/2/19 17:48,2020/6/14 16:47,8,1,"7,230.45",保定学院
用户26354,2020/2/19 17:48,2020/6/3 9:35,2,0,"2,245.05",保定学院
用户26352,2020/2/19 17:41,2020/4/23 15:27,2,1,"3,511.03",
用户26351,2020/2/19 17:39,2020/4/13 14:38,1,0,946.62,南京农业大学
用户26350,2020/2/19 17:38,2020/3/12 23:53,1,0,925.5,南京农业大学
用户26346,2020/2/19 17:38,2020/3/5 19:01,1,0,"1,626.57",南京农业大学
用户26347,2020/2/19 17:38,2020/4/10 15:38,1,0,"2,583.95",南京农业大学
用户26348,2020/2/19 17:38,2020/3/2 21:10,1,0,221.88,南京农业大学
用户26349,2020/2/19 17:38,2020/4/8 15:20,1,0,316.32,南京农业大学
用户26345,2020/2/19 17:36,2020/4/20 0:18,2,1,"1,926.03",
用户26344,2020/2/19 17:33,2020/2/20 22:10,0,0,6.98,
用户26343,2020/2/19 17:31,2020/3/22 19:21,2,0,139.82,
用户26342,2020/2/19 17:31,2020/5/4 8:44,2,0,278.85,
用户26341,2020/2/19 17:30,2020/3/28 10:19,2,0,"1,216.18",
用户26340,2020/2/19 17:21,2020/5/4 19:35,3,0,"3,661.35",
用户26339,2020/2/19 17:17,2020/5/30 12:12,0,0,0,
用户26338,2020/2/19 17:13,2020/3/4 20:37,0,0,"1,348.80",
用户26337,2020/2/19 17:11,2020/3/14 22:52,0,0,"1,225.35",
用户26336,2020/2/19 17:03,2020/2/19 17:03,1,0,0,
用户26335,2020/2/19 17:02,2020/5/8 22:39,4,0,"1,526.68",
用户26334,2020/2/19 17:00,2020/4/2 1:42,1,0,269.35,长江职业学院
用户26331,2020/2/19 17:00,2020/4/8 9:23,1,0,"2,137.00",长江职业学院
用户26332,2020/2/19 17:00,2020/3/15 17:29,1,0,6.97,长江职业学院
用户26333,2020/2/19 17:00,2020/6/8 12:45,1,0,"1,114.37",长江职业学院
用户26326,2020/2/19 17:00,2020/4/17 11:31,1,0,674,长江职业学院
用户26327,2020/2/19 17:00,2020/4/17 13:22,1,0,629.48,长江职业学院
用户26328,2020/2/19 17:00,2020/3/17 13:06,1,0,507.12,长江职业学院
用户26329,2020/2/19 17:00,2020/3/25 12:29,1,0,271.43,长江职业学院
用户26330,2020/2/19 17:00,2020/4/17 14:39,1,0,337.05,长江职业学院
用户26324,2020/2/19 17:00,--,1,0,0,长江职业学院
用户26325,2020/2/19 17:00,2020/4/10 13:25,1,0,191.82,长江职业学院
用户26318,2020/2/19 17:00,2020/3/15 17:44,1,0,879.12,长江职业学院
用户26319,2020/2/19 17:00,2020/4/30 18:03,1,0,149.92,长江职业学院
用户26320,2020/2/19 17:00,2020/4/10 10:27,1,0,"1,943.80",长江职业学院
用户26321,2020/2/19 17:00,2020/3/27 15:24,1,0,497.23,长江职业学院
用户26322,2020/2/19 17:00,2020/4/10 13:29,1,0,73.97,长江职业学院
用户26323,2020/2/19 17:00,2020/2/28 13:47,1,0,74.47,长江职业学院
用户26317,2020/2/19 17:00,2020/3/15 20:47,1,0,278.82,长江职业学院
用户26310,2020/2/19 17:00,2020/4/10 13:22,1,0,623.77,长江职业学院
用户26311,2020/2/19 17:00,2020/4/1 12:50,1,0,46.45,长江职业学院
用户26312,2020/2/19 17:00,2020/4/3 16:15,1,0,709.37,长江职业学院
用户26313,2020/2/19 17:00,2020/4/10 13:55,1,0,641.97,长江职业学院
用户26314,2020/2/19 17:00,2020/2/19 17:38,1,0,0,长江职业学院
用户26315,2020/2/19 17:00,2020/4/23 14:02,1,0,231.92,长江职业学院
用户26316,2020/2/19 17:00,2020/4/10 14:05,1,0,339.6,长江职业学院
用户26307,2020/2/19 16:58,--,1,0,0,
用户26308,2020/2/19 16:58,2020/2/20 17:27,1,0,32.03,
用户26309,2020/2/19 16:58,2020/2/21 17:56,1,0,18.03,
用户26306,2020/2/19 16:57,2020/5/1 17:21,1,0,439.15,
用户26305,2020/2/19 16:53,2020/4/14 21:34,0,0,0,
用户26304,2020/2/19 16:52,2020/5/7 13:39,4,0,"11,920.25",
用户26303,2020/2/19 16:51,2020/5/6 23:41,2,0,"2,099.43",
用户26302,2020/2/19 16:43,2020/4/4 0:16,0,0,0,
用户26301,2020/2/19 16:38,2020/2/19 16:38,0,0,0,
用户26300,2020/2/19 16:35,2020/4/16 16:24,0,0,0,
用户26297,2020/2/19 16:33,2020/4/28 11:26,1,0,47.33,长江职业学院
用户26298,2020/2/19 16:33,2020/4/3 13:25,1,0,451.72,长江职业学院
用户26299,2020/2/19 16:33,2020/5/27 13:58,1,0,"2,768.97",长江职业学院
用户26292,2020/2/19 16:33,2020/4/2 2:25,1,0,47.67,长江职业学院
用户26293,2020/2/19 16:33,2020/4/10 15:00,1,0,387.07,长江职业学院
用户26294,2020/2/19 16:33,2020/4/10 13:24,1,0,444.33,长江职业学院
用户26295,2020/2/19 16:33,2020/3/28 20:23,1,0,723.9,长江职业学院
用户26296,2020/2/19 16:33,2020/4/3 15:09,1,0,"1,658.33",长江职业学院
用户26288,2020/2/19 16:33,2020/4/9 19:36,1,0,445.82,长江职业学院
用户26289,2020/2/19 16:33,2020/5/6 13:08,1,0,47.03,长江职业学院
用户26290,2020/2/19 16:33,2020/4/9 7:21,1,0,625.47,长江职业学院
用户26291,2020/2/19 16:33,2020/6/9 18:36,1,0,195.03,长江职业学院
用户26284,2020/2/19 16:33,2020/4/17 13:27,1,0,278.53,长江职业学院
用户26285,2020/2/19 16:33,2020/4/3 13:20,1,0,439.95,长江职业学院
用户26286,2020/2/19 16:33,2020/4/10 13:29,1,0,950.12,长江职业学院
用户26287,2020/2/19 16:33,2020/4/10 17:28,1,0,72.95,长江职业学院
用户26281,2020/2/19 16:33,2020/4/2 13:34,1,0,227.18,长江职业学院
用户26282,2020/2/19 16:33,2020/4/17 10:27,1,0,941.85,长江职业学院
用户26283,2020/2/19 16:33,2020/4/3 14:13,1,0,288.43,长江职业学院
用户26276,2020/2/19 16:33,2020/3/27 15:06,1,0,122.63,长江职业学院
用户26277,2020/2/19 16:33,2020/3/13 16:50,1,0,25.28,长江职业学院
用户26278,2020/2/19 16:33,2020/4/6 21:17,1,0,374.02,长江职业学院
用户26279,2020/2/19 16:33,2020/4/30 16:24,1,0,370.98,长江职业学院
用户26280,2020/2/19 16:33,2020/4/10 13:02,2,0,84.63,长江职业学院
用户26274,2020/2/19 16:33,2020/4/3 17:29,1,0,149.45,长江职业学院
用户26275,2020/2/19 16:33,2020/3/13 16:53,1,0,16.12,长江职业学院
用户26268,2020/2/19 16:33,2020/4/10 14:39,1,0,726.9,长江职业学院
用户26269,2020/2/19 16:33,2020/6/3 16:04,1,0,26.75,长江职业学院
用户26270,2020/2/19 16:33,2020/3/20 16:25,1,0,189.65,长江职业学院
用户26271,2020/2/19 16:33,2020/3/25 17:06,1,0,355.55,长江职业学院
用户26272,2020/2/19 16:33,2020/4/19 17:34,1,0,25.38,长江职业学院
用户26273,2020/2/19 16:33,2020/4/6 9:32,1,0,306.73,长江职业学院
用户26266,2020/2/19 16:33,2020/4/3 14:08,1,0,132.87,长江职业学院
用户26267,2020/2/19 16:33,2020/4/10 13:47,1,0,37.35,长江职业学院
用户26260,2020/2/19 16:33,2020/4/10 14:08,1,0,441.28,长江职业学院
用户26261,2020/2/19 16:33,2020/3/27 13:06,1,0,942.38,长江职业学院
用户26262,2020/2/19 16:33,2020/3/27 13:34,1,0,84.53,长江职业学院
用户26263,2020/2/19 16:33,2020/4/10 14:25,1,0,"1,815.28",长江职业学院
用户26264,2020/2/19 16:33,--,1,0,0,长江职业学院
用户26265,2020/2/19 16:33,2020/5/8 14:17,1,0,466.1,长江职业学院
用户26258,2020/2/19 16:33,2020/4/10 13:21,1,0,"1,070.57",长江职业学院
用户26259,2020/2/19 16:33,2020/4/9 13:26,1,0,"1,059.87",长江职业学院
用户26252,2020/2/19 16:33,2020/3/27 13:22,1,0,298.78,长江职业学院
用户26253,2020/2/19 16:33,2020/4/10 12:25,1,0,965.48,长江职业学院
用户26254,2020/2/19 16:33,2020/4/6 21:36,1,0,271.97,长江职业学院
用户26255,2020/2/19 16:33,2020/4/10 13:33,1,0,306.7,长江职业学院
用户26256,2020/2/19 16:33,2020/3/17 10:23,1,0,9.1,长江职业学院
用户26257,2020/2/19 16:33,2020/5/13 13:03,1,0,779.68,长江职业学院
用户26250,2020/2/19 16:33,2020/4/10 17:37,1,0,489.72,长江职业学院
用户26251,2020/2/19 16:33,2020/3/20 19:04,1,0,17.08,长江职业学院
用户26244,2020/2/19 16:33,2020/2/19 17:04,1,0,90.07,长江职业学院
用户26245,2020/2/19 16:33,--,1,0,0,长江职业学院
用户26246,2020/2/19 16:33,2020/4/24 14:39,1,0,770.83,长江职业学院
用户26247,2020/2/19 16:33,2020/5/19 16:19,1,0,517.05,长江职业学院
用户26248,2020/2/19 16:33,2020/4/3 14:10,1,0,353.87,长江职业学院
用户26249,2020/2/19 16:33,2020/4/3 14:25,1,0,869.73,长江职业学院
用户26242,2020/2/19 16:33,2020/5/4 23:51,1,0,185.65,长江职业学院
用户26243,2020/2/19 16:33,2020/4/3 14:38,1,0,525.73,长江职业学院
用户26236,2020/2/19 16:32,2020/4/6 15:19,1,0,"1,339.55",长江职业学院
用户26237,2020/2/19 16:32,2020/4/24 13:40,1,0,788.58,长江职业学院
用户26238,2020/2/19 16:32,2020/4/10 13:04,1,0,205.62,长江职业学院
用户26239,2020/2/19 16:32,2020/2/21 12:48,1,0,10.37,长江职业学院
用户26240,2020/2/19 16:32,--,1,0,0,长江职业学院
用户26241,2020/2/19 16:32,2020/4/10 14:11,1,0,360.97,长江职业学院
用户26234,2020/2/19 16:32,2020/4/16 16:40,1,0,317.63,长江职业学院
用户26235,2020/2/19 16:32,2020/4/3 14:40,1,0,575.18,长江职业学院
用户26228,2020/2/19 16:32,2020/3/20 14:06,1,0,519.82,长江职业学院
用户26229,2020/2/19 16:32,2020/4/10 13:22,1,0,412.45,长江职业学院
用户26230,2020/2/19 16:32,2020/4/3 14:14,1,0,85.98,长江职业学院
用户26231,2020/2/19 16:32,2020/4/10 13:23,1,0,173.2,长江职业学院
用户26232,2020/2/19 16:32,2020/5/7 17:20,1,0,48.35,长江职业学院
用户26233,2020/2/19 16:32,2020/4/6 14:36,1,0,385.05,长江职业学院
用户26226,2020/2/19 16:32,2020/4/9 13:14,1,0,"1,049.30",长江职业学院
用户26227,2020/2/19 16:32,2020/4/10 14:01,1,0,614.05,长江职业学院
用户26220,2020/2/19 16:32,2020/4/10 17:43,1,0,723.32,长江职业学院
用户26221,2020/2/19 16:32,2020/4/3 16:59,1,0,595.47,长江职业学院
用户26222,2020/2/19 16:32,2020/5/29 18:25,1,0,140.25,长江职业学院
用户26223,2020/2/19 16:32,2020/4/17 17:14,1,0,579.15,长江职业学院
用户26224,2020/2/19 16:32,2020/5/4 10:53,1,0,999.57,长江职业学院
用户26225,2020/2/19 16:32,--,1,0,0, 长江职业学院
用户26218,2020/2/19 16:32,2020/4/20 18:00,1,0,"1,718.17",长江职业学院
用户26219,2020/2/19 16:32,2020/4/17 13:42,1,0,0,长江职业学院
用户26212,2020/2/19 16:32,2020/4/17 14:59,1,0,614.25,长江职业学院
用户26213,2020/2/19 16:32,2020/3/20 14:14,1,0,561.53,长江职业学院
用户26214,2020/2/19 16:32,2020/3/20 13:28,1,0,212.3,长江职业学院
用户26215,2020/2/19 16:32,2020/3/20 14:49,1,0,"1,679.85",长江职业学院
用户26216,2020/2/19 16:32,2020/3/28 8:49,1,0,321.4,长江职业学院
用户26217,2020/2/19 16:32,2020/4/17 13:49,1,0,991.68,长江职业学院
用户26210,2020/2/19 16:32,2020/4/7 13:18,1,0,976.5,长江职业学院
用户26211,2020/2/19 16:32,2020/4/3 13:40,1,0,"1,134.28",长江职业学院
用户26204,2020/2/19 16:32,2020/4/7 10:30,1,0,408.5,长江职业学院
用户26205,2020/2/19 16:32,2020/3/27 14:57,1,0,198.65,长江职业学院
用户26206,2020/2/19 16:32,2020/4/10 13:59,1,0,350.13,长江职业学院
用户26207,2020/2/19 16:32,2020/2/21 10:20,1,0,0,长江职业学院
用户26208,2020/2/19 16:32,2020/4/10 13:20,1,0,487.95,长江职业学院
用户26209,2020/2/19 16:32,2020/4/10 13:20,1,0,"1,133.68",长江职业学院
用户26202,2020/2/19 16:32,2020/4/10 11:55,1,0,"1,220.38",长江职业学院
用户26203,2020/2/19 16:32,2020/3/20 14:11,1,0,246.35,长江职业学院
用户26196,2020/2/19 16:32,2020/3/31 12:33,1,0,"1,336.50",长江职业学院
用户26197,2020/2/19 16:32,2020/4/4 13:16,1,0,"1,228.88",长江职业学院
用户26198,2020/2/19 16:32,2020/4/10 17:29,1,0,146.95,长江职业学院
用户26199,2020/2/19 16:32,2020/3/6 8:37,1,0,143.93,长江职业学院
用户26200,2020/2/19 16:32,2020/4/10 13:38,1,0,967.18,长江职业学院
用户26201,2020/2/19 16:32,2020/3/27 10:58,1,0,882.02,长江职业学院
用户26194,2020/2/19 16:32,2020/4/3 13:35,1,0,793.33,长江职业学院
用户26195,2020/2/19 16:32,2020/4/19 14:18,1,0,385.87,长江职业学院
用户26188,2020/2/19 16:32,2020/3/20 13:38,1,0,142.13,长江职业学院
用户26189,2020/2/19 16:32,2020/4/4 17:26,1,0,211.38,长江职业学院
用户26190,2020/2/19 16:32,2020/4/10 13:29,1,0,248.33,长江职业学院
用户26191,2020/2/19 16:32,--,1,0,0,长江职业学院
用户26192,2020/2/19 16:32,2020/4/10 13:16,1,0,903.37,长江职业学院
用户26193,2020/2/19 16:32,2020/2/21 17:47,1,0,"1,029.18",长江职业学院
用户26185,2020/2/19 16:32,2020/3/27 17:36,1,0,628.08,长江职业学院
用户26186,2020/2/19 16:32,2020/3/27 15:22,1,0,"1,717.25",长江职业学院
用户26187,2020/2/19 16:32,2020/4/10 13:39,1,0,653.6,长江职业学校
用户26180,2020/2/19 16:32,2020/3/27 16:36,1,0,737.88,长江职业学院
用户26181,2020/2/19 16:32,2020/4/10 14:22,1,0,"1,096.57",长江职业学院
用户26182,2020/2/19 16:32,2020/3/20 14:24,1,0,249.47,长江职业学院
用户26183,2020/2/19 16:32,2020/2/21 14:43,1,0,12.13, 长江职业学院
用户26184,2020/2/19 16:32,2020/4/24 13:50,1,0,250.9,长江职业学院
用户26177,2020/2/19 16:32,2020/2/21 14:08,1,0,163.12,长江职业学院
用户26178,2020/2/19 16:32,2020/3/20 13:26,1,0,387.68,长江职业学院
用户26179,2020/2/19 16:32,2020/4/10 10:49,1,0,"1,658.40",长江职业学院
用户26172,2020/2/19 16:32,2020/4/3 15:34,1,0,145.83,长江职业学院
用户26173,2020/2/19 16:32,2020/3/6 14:08,1,0,70.4,长江职业学院
用户26174,2020/2/19 16:32,2020/4/3 13:20,1,0,432.32,长江职业学院
用户26175,2020/2/19 16:32,2020/3/2 11:14,1,0,0,长江职业学院
用户26176,2020/2/19 16:32,2020/3/31 10:02,1,0,86.98,长江职业学院
用户26168,2020/2/19 16:32,2020/4/10 13:20,1,0,443.17,长江职业学院
用户26169,2020/2/19 16:32,2020/4/3 14:43,1,0,642.62,长江职业学院
用户26170,2020/2/19 16:32,2020/6/4 13:19,1,0,250.77,长江职业学院
用户26171,2020/2/19 16:32,2020/4/10 13:56,1,0,370.85,长江职业学院
用户26164,2020/2/19 16:32,2020/3/31 20:46,1,0,322.98,长江职业学院
用户26165,2020/2/19 16:32,2020/4/3 17:15,1,0,510,长江职业学院
用户26166,2020/2/19 16:32,2020/5/9 11:07,1,0,499.95,长江职业学院
用户26167,2020/2/19 16:32,2020/4/3 14:11,1,0,487.98,长江职业学院
用户26160,2020/2/19 16:32,2020/4/6 15:00,1,0,24.77,长江职业学院
用户26161,2020/2/19 16:32,2020/4/10 13:21,1,0,"1,056.85",长江职业学院
用户26162,2020/2/19 16:32,2020/4/3 18:49,1,0,"1,146.78",长江职业学院
用户26163,2020/2/19 16:32,2020/4/3 14:30,1,0,622.67,长江职业学院
用户26156,2020/2/19 16:32,2020/3/6 13:35,1,0,225.73,长江职业学院
用户26157,2020/2/19 16:32,2020/3/24 9:29,1,0,787.63,长江职业学院
用户26158,2020/2/19 16:32,2020/4/3 13:22,1,0,539.02,长江职业学院
用户26159,2020/2/19 16:32,2020/4/12 13:19,1,0,104.43,长江职业学院
用户26151,2020/2/19 16:32,2020/4/3 13:53,1,0,"1,327.38",长江职业学院
用户26152,2020/2/19 16:32,2020/4/16 17:22,1,0,659.08,长江职业学院
用户26153,2020/2/19 16:32,2020/6/5 11:24,1,0,"1,922.00",长江职业学院
用户26154,2020/2/19 16:32,2020/6/7 8:40,1,0,6.35,长江职业学院
用户26155,2020/2/19 16:32,2020/2/21 15:28,1,0,426,长江职业学院
用户26148,2020/2/19 16:32,2020/4/3 14:55,1,0,736.85,长江职业学院
用户26149,2020/2/19 16:32,2020/4/3 14:20,1,0,476.9,长江职业学院
用户26150,2020/2/19 16:32,2020/3/20 13:44,1,0,241.42,长江职业学院
用户26144,2020/2/19 16:32,2020/6/12 19:40,1,0,168.25,长江职业学院
用户26145,2020/2/19 16:32,2020/4/3 19:38,1,0,"2,284.52",长江职业学院
用户26146,2020/2/19 16:32,2020/4/3 12:21,1,0,373.12,长江职业学院
用户26147,2020/2/19 16:32,2020/2/28 14:43,1,0,114.28,长江职业学院
用户26140,2020/2/19 16:32,2020/4/3 13:24,1,0,252.2,长江职业学院
用户26141,2020/2/19 16:32,2020/4/10 14:25,1,0,381.5,长江职业学院
用户26142,2020/2/19 16:32,2020/4/10 13:50,1,0,341.7,长江职业学院
用户26143,2020/2/19 16:32,2020/4/6 13:57,1,0,539.72,长江职业学院
用户26136,2020/2/19 16:32,2020/4/6 9:52,1,0,"1,169.60",长江职业学院
用户26137,2020/2/19 16:32,2020/3/20 14:30,1,0,385.15,长江职业学院
用户26138,2020/2/19 16:32,--,1,0,0,长江职业学院
用户26139,2020/2/19 16:32,2020/4/3 12:43,1,0,745.22,长江职业学院
用户26132,2020/2/19 16:32,2020/5/29 20:24,1,0,391.52,长江职业学院
用户26133,2020/2/19 16:32,2020/3/20 13:34,1,0,372.73,长江职业学院
用户26134,2020/2/19 16:32,2020/4/16 18:15,1,0,114.67,长江职业学院
用户26135,2020/2/19 16:32,2020/4/3 16:15,1,0,7.05,长江职业学院
用户26128,2020/2/19 16:32,2020/4/10 17:29,1,0,761.87,长江职业学院
用户26129,2020/2/19 16:32,2020/3/16 11:02,1,0,719.78,长江职业学院
用户26130,2020/2/19 16:32,2020/4/10 13:46,1,0,367.8,长江职业学院
用户26131,2020/2/19 16:32,2020/4/10 13:35,1,0,211.43,长江职业学院
用户26124,2020/2/19 16:32,2020/3/27 15:24,1,0,301.93,长江职业学院
用户26125,2020/2/19 16:32,2020/4/3 13:27,1,0,821.43,长江职业学院
用户26126,2020/2/19 16:32,2020/4/3 17:04,1,0,33.23,长江职业学院
用户26127,2020/2/19 16:32,2020/4/15 17:50,1,0,219.25,长江职业学院
用户26119,2020/2/19 16:32,2020/2/21 13:28,1,0,591.38, 长江职业学院
用户26120,2020/2/19 16:32,2020/4/10 13:21,1,0,528.93,长江职业学院
用户26121,2020/2/19 16:32,2020/3/13 17:33,1,0,59.58,长江职业学院
用户26122,2020/2/19 16:32,2020/4/3 14:01,1,0,425.23,长江职业学院
用户26123,2020/2/19 16:32,--,1,0,0,长江职业学院
用户26116,2020/2/19 16:32,2020/4/17 13:36,1,0,207.32,长江职业学院
用户26117,2020/2/19 16:32,2020/3/9 13:53,1,0,610.85, 长江职业学院
用户26118,2020/2/19 16:32,2020/3/20 13:24,1,0,642.4,长江职业学院
用户26112,2020/2/19 16:32,2020/2/28 15:37,1,0,190.52,长江职业学院
